APR,AIRE,REGIONE,STATO_ESTERO,DATA_INS,DATA_AGG
5,2022,"VISURA",,270565,"EMILIA ROMAGNA",,"APR",3,2022-08-03 10:07:20.0,2022-08-03 10:07:20.0
5,2022,"VISURA",,261864,"EMILIA ROMAGNA",,"APR",1,2022-08-03 10:07:20.0,2022-08-03 10:07:20.0
11,2021,"VISURA",,249007,"EMILIA ROMAGNA",,"APR",1,2022-08-03 10:07:20.0,2022-08-03 10:07:20.0
11,2021,"VISURA",,249010,"EMILIA ROMAGNA",,"APR",1,2022-08-03 10:07:20.0,2022-08-03 10:07:20.0
3,2022,"VISURA",,245167,"EMILIA ROMAGNA",,"APR",4,2022-08-03 10:07:20.0,2022-08-03 10:07:20.0
11,2021,"VISURA",,248463,"EMILIA ROMAGNA",,"APR",1,2022-08-03 10:07:20.0,2022-08-03 10:07:20.0
5,2022,"VISURA",,266443,"EMILIA ROMAGNA",,"APR",15,2022-08-03 10:07:20.0,2022-08-03 10:07:20.0
6,2021,"VISURA",,266443,"EMILIA ROMAGNA",,"APR",8,2022-08-03 10:07:20.0,2022-08-03 10:07:20.0
9,2021,"VISURA",,268882,"EMILIA ROMAGNA",,"APR",10,2022-08-03 10:07:20.0,2022-08-03 10:07:20.0
5,2022,"VISURA",,265473,"EMILIA ROMAGNA",,"APR",5,2022-08-03 10:07:20.0,2022-08-03 10:07:20.0
5,2021,"VISURA",,265473,"EMILIA ROMAGNA",,"APR",6,2022-08-03 10:07:20.0,2022-08-03 10:07:20.0
11,2021,"VISURA",,269243,"EMILIA ROMAGNA",,"APR",1,2022-08-03 10:07:20.0,2022-08-03 10:07:20.0
6,2022,"VISURA",,270562,"EMILIA ROMAGNA",,"APR",2,2022-08-03 10:07:20.0,2022-08-03 10:07:20.0
3,2022,"VISURA",,270723,"EMILIA ROMAGNA",,"APR",3,2022-08-03 10:07:20.0,2022-08-03 10:07:20.0
5,2021,"VISURA",,266044,"EMILIA ROMAGNA",,"APR",41,2022-08-03 10:07:20.0,2022-08-03 10:07:20.0
5,2022,"VISURA",,270562,"EMILIA ROMAGNA",,"APR",9,2022-08-03 10:07:20.0,2022-08-03 10:07:20.0
5,2022,"VISURA",,267902,"EMILIA ROMAGNA",,"APR",12,2022-08-03 10:07:20.0,2022-08-03 10:07:20.0
6,2022,"VISURA",,266443,"EMILIA ROMAGNA",,"APR",5,2022-08-03 10:07:20.0,2022-08-03 10:07:20.0
4,2021,"VISURA",,268584,"EMILIA ROMAGNA",,"APR",30,2022-08-03 10:07:20.0,2022-08-03 10:07:20.0
4,2022,"VISURA",,263413,"EMILIA ROMAGNA",,"APR",1,2022-08-03 10:07:20.0,2022-08-03 10:07:20.0
4,2022,"VISURA",,265473,"EMILIA ROMAGNA",,"APR",9,2022-08-03 10:07:20.0,2022-08-03 10:07:20.0
4,2021,"VISURA",,246633,"EMILIA ROMAGNA",,"APR",66,2022-08-03 10:07:20.0,2022-08-03 10:07:20.0
10,2021,"VISURA",,267985,"EMILIA ROMAGNA",,"APR",8,2022-08-03 10:07:20.0,2022-08-03 10:07:20.0
4,2021,"VISURA",,268689,"EMILIA ROMAGNA",,"APR",7,2022-08-03 10:07:20.0,2022-08-03 10:07:20.0
8,2022,"VISURA",,248725,"EMILIA ROMAGNA",,"APR",4,2022-08-03 10:07:20.0,2022-08-03 10:07:20.0
5,2022,"VISURA",,246527,"PIEMONTE","STATI UNITI D'AMERICA","AIRE",2,2022-08-03 10:07:20.0,2022-08-03 10:07:20.0
12,2021,"VISURA",,268882,"EMILIA ROMAGNA",,"APR",11,2022-08-03 10:07:20.0,2022-08-03 10:07:20.0
2,2022,"VISURA",,270362,"EMILIA ROMAGNA",,"APR",1,2022-08-03 10:07:20.0,2022-08-03 10:07:20.0
7,2022,"VISURA",,270563,"EMILIA ROMAGNA",,"APR",1,2022-08-03 10:07:20.0,2022-08-03 10:07:20.0
8,2021,"VISURA",,267985,"EMILIA ROMAGNA",,"APR",2,2022-08-03 10:07:20.0,2022-08-03 10:07:20.0
1,2022,"VISURA",,270927,"EMILIA ROMAGNA",,"APR",6,2022-08-03 10:07:20.0,2022-08-03 10:07:20.0
8,2021,"VISURA",,269902,"EMILIA ROMAGNA",,"APR",6,2022-08-03 10:07:20.0,2022-08-03 10:07:20.0
3,2022,"VISURA",,270228,"EMILIA ROMAGNA","SOMALIA","AIRE",1,2022-08-03 10:07:20.0,2022-08-03 10:07:20.0
5,2022,"VISURA",,268583,"EMILIA ROMAGNA","BURKINA FASO","AIRE",1,2022-08-03 10:07:20.0,2022-08-03 10:07:20.0
12,2021,"VISURA",,267985,"EMILIA ROMAGNA",,"APR",3,2022-08-03 10:07:20.0,2022-08-03 10:07:20.0
7,2021,"VISURA",,267985,"EMILIA ROMAGNA",,"APR",3,2022-08-03 10:07:20.0,2022-08-03 10:07:20.0
11,2021,"VISURA",,247610,"EMILIA ROMAGNA","SVIZZERA","AIRE",1,2022-08-03 10:07:20.0,2022-08-03 10:07:20.0
2,2022,"VISURA",,270565,"EMILIA ROMAGNA",,"APR",1,2022-08-03 10:07:20.0,2022-08-03 10:07:20.0
10,2021,"VISURA",,265526,"EMILIA ROMAGNA",,"APR",2,2022-08-03 10:07:20.0,2022-08-03 10:07:20.0
7,2022,"VISURA",,270564,"EMILIA ROMAGNA",,"APR",1,2022-08-03 10:07:20.0,2022-08-03 10:07:20.0
12,2021,"VISURA",,270602,"EMILIA ROMAGNA",,"APR",1,2022-08-03 10:07:20.0,2022-08-03 10:07:20.0
4,2021,"VISURA",,255605,"EMILIA ROMAGNA",,"APR",1,2022-08-03 10:07:20.0,2022-08-03 10:07:20.0
2,2022,"VISURA",,267902,"EMILIA ROMAGNA",,"APR",1,2022-08-03 10:07:20.0,2022-08-03 10:07:20.0
10,2021,"VISURA",,267983,"EMILIA ROMAGNA",,"APR",8,2022-08-03 10:07:20.0,2022-08-03 10:07:20.0
4,2021,"VISURA",,263681,"SICILIA",,"APR",1,2022-08-03 10:07:20.0,2022-08-03 10:07:20.0
5,2022,"VISURA",,270563,"EMILIA ROMAGNA",,"APR",1,2022-08-03 10:07:20.0,2022-08-03 10:07:20.0
9,2021,"CERTIFICATO",,266446,"EMILIA ROMAGNA",,"APR",6,2022-08-03 10:07:20.0,2022-08-03 10:07:20.0
5,2022,"CERTIFICATO",,266446,"EMILIA ROMAGNA",,"APR",2,2022-08-03 10:07:20.0,2022-08-03 10:07:20.0
11,2021,"CERTIFICATO",,265473,"EMILIA ROMAGNA",,"APR",6,2022-08-03 10:07:20.0,2022-08-03 10:07:20.0
6,2022,"CERTIFICATO",,265473,"EMILIA ROMAGNA",,"APR",1,2022-08-03 10:07:20.0,2022-08-03 10:07:20.0
7,2022,"CERTIFICATO",,265473,"EMILIA ROMAGNA",,"APR",1,2022-08-03 10:07:20.0,2022-08-03 10:07:20.0
7,2021,"CERTIFICATO",,242507,"EMILIA ROMAGNA","REGNO UNITO","AIRE",10,2022-08-03 10:07:20.0,2022-08-03 10:07:20.0
11,2021,"CERTIFICATO",,246633,"EMILIA ROMAGNA",,"APR",3,2022-08-03 10:07:20.0,2022-08-03 10:07:20.0
3,2022,"CERTIFICATO",,246633,"EMILIA ROMAGNA",,"APR",2,2022-08-03 10:07:20.0,2022-08-03 10:07:20.0
10,2021,"CERTIFICATO",,248522,"EMILIA ROMAGNA",,"APR",5,2022-08-03 10:07:20.0,2022-08-03 10:07:20.0
5,2021,"CERTIFICATO",,267985,"EMILIA ROMAGNA",,"APR",2,2022-08-03 10:07:20.0,2022-08-03 10:07:20.0
5,2021,"CERTIFICATO",,261864,"EMILIA ROMAGNA",,"APR",2,2022-08-03 10:07:20.0,2022-08-03 10:07:20.0
10,2021,"CERTIFICATO",,270015,"EMILIA ROMAGNA",,"APR",1,2022-08-03 10:07:20.0,2022-08-03 10:07:20.0
10,2021,"CERTIFICATO",,270242,"EMILIA ROMAGNA",,"APR",1,2022-08-03 10:07:20.0,2022-08-03 10:07:20.0
7,2021,"CERTIFICATO",,265473,"EMILIA ROMAGNA",,"APR",19,2022-08-03 10:07:20.0,2022-08-03 10:07:20.0
10,2021,"CERTIFICATO",,242507,"EMILIA ROMAGNA","REGNO UNITO","AIRE",10,2022-08-03 10:07:20.0,2022-08-03 10:07:20.0
11,2021,"CERTIFICATO",,242507,"EMILIA ROMAGNA","REGNO UNITO","AIRE",5,2022-08-03 10:07:20.0,2022-08-03 10:07:20.0
8,2021,"CERTIFICATO",,265865,"EMILIA ROMAGNA",,"APR",1,2022-08-03 10:07:20.0,2022-08-03 10:07:20.0
10,2021,"CERTIFICATO",,266448,"EMILIA ROMAGNA",,"APR",1,2022-08-03 10:07:20.0,2022-08-03 10:07:20.0
10,2021,"CERTIFICATO",,268882,"EMILIA ROMAGNA",,"APR",97,2022-08-03 10:07:20.0,2022-08-03 10:07:20.0
11,2021,"CERTIFICATO",,268882,"EMILIA ROMAGNA",,"APR",44,2022-08-03 10:07:20.0,2022-08-03 10:07:20.0
11,2021,"CERTIFICATO",,267107,"EMILIA ROMAGNA",,"APR",2,2022-08-03 10:07:20.0,2022-08-03 10:07:20.0
10,2021,"CERTIFICATO",,250710,"EMILIA ROMAGNA",,"APR",2,2022-08-03 10:07:20.0,2022-08-03 10:07:20.0
3,2022,"CERTIFICATO",,251422,"EMILIA ROMAGNA","FRANCIA","AIRE",1,2022-08-03 10:07:20.0,2022-08-03 10:07:20.0
5,2022,"CERTIFICATO",,268905,"EMILIA ROMAGNA",,"APR",1,2022-08-03 10:07:20.0,2022-08-03 10:07:20.0
10,2021,"CERTIFICATO",,266446,"EMILIA ROMAGNA",,"APR",1,2022-08-03 10:07:20.0,2022-08-03 10:07:20.0
4,2022,"CERTIFICATO",,266446,"EMILIA ROMAGNA",,"APR",1,2022-08-03 10:07:20.0,2022-08-03 10:07:20.0
5,2021,"CERTIFICATO",,242507,"EMILIA ROMAGNA","REGNO UNITO","AIRE",4,2022-08-03 10:07:20.0,2022-08-03 10:07:20.0
8,2021,"CERTIFICATO",,246633,"EMILIA ROMAGNA",,"APR",1,2022-08-03 10:07:20.0,2022-08-03 10:07:20.0
10,2021,"CERTIFICATO",,246633,"EMILIA ROMAGNA",,"APR",33,2022-08-03 10:07:20.0,2022-08-03 10:07:20.0
9,2021,"CERTIFICATO",,266443,"EMILIA ROMAGNA",,"APR",1,2022-08-03 10:07:20.0,2022-08-03 10:07:20.0
10,2021,"CERTIFICATO",,266443,"EMILIA ROMAGNA",,"APR",2,2022-08-03 10:07:20.0,2022-08-03 10:07:20.0
5,2021,"CERTIFICATO",,268883,"EMILIA ROMAGNA",,"APR",1,2022-08-03 10:07:20.0,2022-08-03 10:07:20.0
10,2021,"CERTIFICATO",,265585,"EMILIA ROMAGNA",,"APR",11,2022-08-03 10:07:20.0,2022-08-03 10:07:20.0
5,2022,"CERTIFICATO",,248725,"EMILIA ROMAGNA",,"APR",20,2022-08-03 10:07:20.0,2022-08-03 10:07:20.0
2,2022,"CERTIFICATO",,266446,"EMILIA ROMAGNA",,"APR",1,2022-08-03 10:07:20.0,2022-08-03 10:07:20.0
9,2021,"CERTIFICATO",,265473,"EMILIA ROMAGNA",,"APR",1,2022-08-03 10:07:20.0,2022-08-03 10:07:20.0
10,2021,"CERTIFICATO",,265473,"EMILIA ROMAGNA",,"APR",38,2022-08-03 10:07:20.0,2022-08-03 10:07:20.0
5,2022,"CERTIFICATO",,242507,"EMILIA ROMAGNA","REGNO UNITO","AIRE",4,2022-08-03 10:07:20.0,2022-08-03 10:07:20.0
7,2021,"CERTIFICATO",,268883,"EMILIA ROMAGNA",,"APR",1,2022-08-03 10:07:20.0,2022-08-03 10:07:20.0
10,2021,"CERTIFICATO",,269963,"EMILIA ROMAGNA",,"APR",1,2022-08-03 10:07:20.0,2022-08-03 10:07:20.0
3,2022,"CERTIFICATO",,250710,"EMILIA ROMAGNA",,"APR",1,2022-08-03 10:07:20.0,2022-08-03 10:07:20.0
10,2021,"CERTIFICATO",,270362,"EMILIA ROMAGNA",,"APR",1,2022-08-03 10:07:20.0,2022-08-03 10:07:20.0
11,2021,"CERTIFICATO",,270405,"EMILIA ROMAGNA",,"APR",2,2022-08-03 10:07:20.0,2022-08-03 10:07:20.0
8,2016,"CERTIFICATO",,265473,"EMILIA ROMAGNA",,"APR",2,2022-08-03 10:07:20.0,2022-08-03 10:07:20.0
6,2021,"CERTIFICATO",,265473,"EMILIA ROMAGNA",,"APR",6,2022-08-03 10:07:20.0,2022-08-03 10:07:20.0
3,2022,"CERTIFICATO",,265473,"EMILIA ROMAGNA",,"APR",1,2022-08-03 10:07:20.0,2022-08-03 10:07:20.0
6,2021,"CERTIFICATO",,265865,"EMILIA ROMAGNA",,"APR",1,2022-08-03 10:07:20.0,2022-08-03 10:07:20.0
10,2021,"CERTIFICATO",,268883,"EMILIA ROMAGNA",,"APR",27,2022-08-03 10:07:20.0,2022-08-03 10:07:20.0
11,2021,"CERTIFICATO",,268883,"EMILIA ROMAGNA",,"APR",20,2022-08-03 10:07:20.0,2022-08-03 10:07:20.0
11,2021,"CERTIFICATO",,270404,"EMILIA ROMAGNA",,"APR",2,2022-08-03 10:07:20.0,2022-08-03 10:07:20.0
2,2022,"CERTIFICATO",,248725,"EMILIA ROMAGNA",,"APR",1,2022-08-03 10:07:20.0,2022-08-03 10:07:20.0
11,2021,"CERTIFICATO",,270562,"EMILIA ROMAGNA",,"APR",1,2022-08-03 10:07:20.0,2022-08-03 10:07:20.0
3,2021,"CERTIFICATO",,265473,"EMILIA ROMAGNA",,"APR",12,2022-08-03 10:07:20.0,2022-08-03 10:07:20.0
5,2021,"CERTIFICATO",,265473,"EMILIA ROMAGNA",,"APR",14,2022-08-03 10:07:20.0,2022-08-03 10:07:20.0
5,2022,"CERTIFICATO",,265473,"EMILIA ROMAGNA",,"APR",1,2022-08-03 10:07:20.0,2022-08-03 10:07:20.0
11,2021,"CERTIFICATO",,266443,"EMILIA ROMAGNA",,"APR",16,2022-08-03 10:07:20.0,2022-08-03 10:07:20.0
11,2021,"CERTIFICATO",,253444,"EMILIA ROMAGNA",,"APR",1,2022-08-03 10:07:20.0,2022-08-03 10:07:20.0
11,2021,"CERTIFICATO",,265526,"EMILIA ROMAGNA",,"APR",2,2022-08-03 10:07:20.0,2022-08-03 10:07:20.0
5,2021,"CERTIFICATO",,268882,"EMILIA ROMAGNA",,"APR",3,2022-08-03 10:07:20.0,2022-08-03 10:07:20.0
7,2021,"CERTIFICATO",,268882,"EMILIA ROMAGNA",,"APR",10,2022-08-03 10:07:20.0,2022-08-03 10:07:20.0
9,2021,"CERTIFICATO",,268882,"EMILIA ROMAGNA",,"APR",25,2022-08-03 10:07:20.0,2022-08-03 10:07:20.0
11,2021,"CERTIFICATO",,269243,"EMILIA ROMAGNA",,"APR",1,2022-08-03 10:07:20.0,2022-08-03 10:07:20.0
11,2021,"CERTIFICATO",,251108,"EMILIA ROMAGNA",,"APR",1,2022-08-03 10:07:20.0,2022-08-03 10:07:20.0
4,2021,"CERTIFICATO",,265473,"EMILIA ROMAGNA",,"APR",23,2022-08-03 10:07:20.0,2022-08-03 10:07:20.0
1,2022,"CERTIFICATO",,242507,"EMILIA ROMAGNA","REGNO UNITO","AIRE",1,2022-08-03 10:07:20.0,2022-08-03 10:07:20.0
3,2022,"CERTIFICATO",,242507,"EMILIA ROMAGNA","REGNO UNITO","AIRE",1,2022-08-03 10:07:20.0,2022-08-03 10:07:20.0
7,2021,"CERTIFICATO",,246633,"EMILIA ROMAGNA",,"APR",1,2022-08-03 10:07:20.0,2022-08-03 10:07:20.0
5,2021,"CERTIFICATO",,266443,"EMILIA ROMAGNA",,"APR",7,2022-08-03 10:07:20.0,2022-08-03 10:07:20.0
9,2021,"CERTIFICATO",,265865,"EMILIA ROMAGNA",,"APR",1,2022-08-03 10:07:20.0,2022-08-03 10:07:20.0
5,2021,"RETTIFICA",,268822,"EMILIA ROMAGNA",,"APR",1,2022-08-03 10:07:20.0,2022-08-03 10:07:20.0
9,2021,"RETTIFICA",,265865,"EMILIA ROMAGNA",,"APR",1,2022-08-03 10:07:20.0,2022-08-03 10:07:20.0
9,2021,"RETTIFICA",,268883,"EMILIA ROMAGNA",,"APR",1,2022-08-03 10:07:20.0,2022-08-03 10:07:20.0
9,2021,"RETTIFICA",,242507,"EMILIA ROMAGNA","REGNO UNITO","AIRE",1,2022-08-03 10:07:20.0,2022-08-03 10:07:20.0
11,2021,"RETTIFICA",,270563,"EMILIA ROMAGNA",,"APR",2,2022-08-03 10:07:20.0,2022-08-03 10:07:20.0
11,2021,"RETTIFICA",,266446,"EMILIA ROMAGNA",,"APR",8,2022-08-03 10:07:20.0,2022-08-03 10:07:20.0
11,2021,"RETTIFICA",,270622,"EMILIA ROMAGNA",,"APR",1,2022-08-03 10:07:20.0,2022-08-03 10:07:20.0
1,2022,"RETTIFICA",,242507,"EMILIA ROMAGNA","REGNO UNITO","AIRE",3,2022-08-03 10:07:20.0,2022-08-03 10:07:20.0
1,2022,"RETTIFICA",,268883,"EMILIA ROMAGNA",,"APR",2,2022-08-03 10:07:20.0,2022-08-03 10:07:20.0
3,2022,"RETTIFICA",,242507,"EMILIA ROMAGNA","REGNO UNITO","AIRE",3,2022-08-03 10:07:20.0,2022-08-03 10:07:20.0
3,2022,"RETTIFICA",,267986,"EMILIA ROMAGNA","FRANCIA","AIRE",1,2022-08-03 10:07:20.0,2022-08-03 10:07:20.0
2,2022,"RETTIFICA",,248726,"EMILIA ROMAGNA",,"APR",1,2022-08-03 10:07:20.0,2022-08-03 10:07:20.0
1,2022,"RETTIFICA",,270643,"EMILIA ROMAGNA",,"APR",1,2022-08-03 10:07:20.0,2022-08-03 10:07:20.0
7,2022,"RETTIFICA",,270565,"EMILIA ROMAGNA",,"APR",2,2022-08-03 10:07:20.0,2022-08-03 10:07:20.0
11,2020,"RETTIFICA",,265473,"EMILIA ROMAGNA",,"APR",8,2022-08-03 10:07:20.0,2022-08-03 10:07:20.0
11,2020,"RETTIFICA",,266044,"EMILIA ROMAGNA",,"APR",9,2022-08-03 10:07:20.0,2022-08-03 10:07:20.0
12,2020,"RETTIFICA",,266044,"EMILIA ROMAGNA",,"APR",48,2022-08-03 10:07:20.0,2022-08-03 10:07:20.0
2,2021,"RETTIFICA",,248522,"EMILIA ROMAGNA",,"APR",8,2022-08-03 10:07:20.0,2022-08-03 10:07:20.0
2,2021,"RETTIFICA",,267910,"EMILIA ROMAGNA",,"APR",2,2022-08-03 10:07:20.0,2022-08-03 10:07:20.0
2,2021,"RETTIFICA",,266444,"EMILIA ROMAGNA",,"APR",5,2022-08-03 10:07:20.0,2022-08-03 10:07:20.0
2,2021,"RETTIFICA",,267985,"EMILIA ROMAGNA",,"APR",4,2022-08-03 10:07:20.0,2022-08-03 10:07:20.0
3,2021,"RETTIFICA",,256141,"EMILIA ROMAGNA",,"APR",9,2022-08-03 10:07:20.0,2022-08-03 10:07:20.0
4,2021,"RETTIFICA",,255605,"EMILIA ROMAGNA",,"APR",11,2022-08-03 10:07:20.0,2022-08-03 10:07:20.0
4,2021,"RETTIFICA",,246633,"EMILIA ROMAGNA",,"APR",64,2022-08-03 10:07:20.0,2022-08-03 10:07:20.0
4,2021,"RETTIFICA",,254485,"EMILIA ROMAGNA","FRANCIA","AIRE",3,2022-08-03 10:07:20.0,2022-08-03 10:07:20.0
8,2021,"RETTIFICA",,267985,"EMILIA ROMAGNA",,"APR",3,2022-08-03 10:07:20.0,2022-08-03 10:07:20.0
4,2021,"RETTIFICA",,249437,"EMILIA ROMAGNA","FRANCIA","AIRE",1,2022-08-03 10:07:20.0,2022-08-03 10:07:20.0
7,2021,"RETTIFICA",,267985,"EMILIA ROMAGNA",,"APR",4,2022-08-03 10:07:20.0,2022-08-03 10:07:20.0
3,2021,"RETTIFICA",,266447,"EMILIA ROMAGNA",,"APR",1,2022-08-03 10:07:20.0,2022-08-03 10:07:20.0
5,2021,"RETTIFICA",,266044,"EMILIA ROMAGNA",,"APR",2,2022-08-03 10:07:20.0,2022-08-03 10:07:20.0
3,2021,"RETTIFICA",,265526,"EMILIA ROMAGNA",,"APR",2,2022-08-03 10:07:20.0,2022-08-03 10:07:20.0
4,2021,"RETTIFICA",,248727,"EMILIA ROMAGNA",,"APR",3,2022-08-03 10:07:20.0,2022-08-03 10:07:20.0
3,2021,"RETTIFICA",,268303,"EMILIA ROMAGNA",,"APR",1,2022-08-03 10:07:20.0,2022-08-03 10:07:20.0
4,2021,"RETTIFICA",,268584,"EMILIA ROMAGNA",,"APR",1,2022-08-03 10:07:20.0,2022-08-03 10:07:20.0
10,2021,"RETTIFICA",,267983,"EMILIA ROMAGNA",,"APR",1,2022-08-03 10:07:20.0,2022-08-03 10:07:20.0
12,2021,"RETTIFICA",,270562,"EMILIA ROMAGNA",,"APR",6,2022-08-03 10:07:20.0,2022-08-03 10:07:20.0
12,2021,"RETTIFICA",,242507,"EMILIA ROMAGNA","REGNO UNITO","AIRE",1,2022-08-03 10:07:20.0,2022-08-03 10:07:20.0
12,2021,"RETTIFICA",,265473,"EMILIA ROMAGNA",,"APR",2,2022-08-03 10:07:20.0,2022-08-03 10:07:20.0
12,2021,"RETTIFICA",,268882,"EMILIA ROMAGNA",,"APR",2,2022-08-03 10:07:20.0,2022-08-03 10:07:20.0
1,2022,"RETTIFICA",,270927,"EMILIA ROMAGNA",,"APR",1,2022-08-03 10:07:20.0,2022-08-03 10:07:20.0
2,2022,"RETTIFICA",,270362,"EMILIA ROMAGNA",,"APR",4,2022-08-03 10:07:20.0,2022-08-03 10:07:20.0
5,2022,"RETTIFICA",,270562,"EMILIA ROMAGNA",,"APR",11,2022-08-03 10:07:20.0,2022-08-03 10:07:20.0
1,2022,"RETTIFICA",,251422,"EMILIA ROMAGNA","FRANCIA","AIRE",1,2022-08-03 10:07:20.0,2022-08-03 10:07:20.0
3,2022,"RETTIFICA",,269243,"EMILIA ROMAGNA",,"APR",2,2022-08-03 10:07:20.0,2022-08-03 10:07:20.0
5,2022,"RETTIFICA",,248726,"EMILIA ROMAGNA",,"APR",1,2022-08-03 10:07:20.0,2022-08-03 10:07:20.0
5,2022,"RETTIFICA",,245373,"EMILIA ROMAGNA",,"APR",1,2022-08-03 10:07:20.0,2022-08-03 10:07:20.0
2,2022,"RETTIFICA",,267986,"EMILIA ROMAGNA","FRANCIA","AIRE",2,2022-08-03 10:07:20.0,2022-08-03 10:07:20.0
6,2022,"RETTIFICA",,266443,"EMILIA ROMAGNA",,"APR",10,2022-08-03 10:07:20.0,2022-08-03 10:07:20.0
12,2021,"RETTIFICA",,268883,"EMILIA ROMAGNA",,"APR",1,2022-08-03 10:07:20.0,2022-08-03 10:07:20.0
5,2022,"RETTIFICA",,267902,"EMILIA ROMAGNA",,"APR",1,2022-08-03 10:07:20.0,2022-08-03 10:07:20.0
5,2022,"RETTIFICA",,268583,"EMILIA ROMAGNA","BURKINA FASO","AIRE",2,2022-08-03 10:07:20.0,2022-08-03 10:07:20.0
5,2022,"RETTIFICA",,253444,"EMILIA ROMAGNA",,"APR",1,2022-08-03 10:07:20.0,2022-08-03 10:07:20.0
7,2022,"RETTIFICA",,270563,"EMILIA ROMAGNA",,"APR",1,2022-08-03 10:07:20.0,2022-08-03 10:07:20.0
8,2021,"CERTIFICATO",,268882,"EMILIA ROMAGNA",,"APR",5,2022-08-03 10:07:20.0,2022-08-03 10:07:20.0
9,2021,"CERTIFICATO",,268883,"EMILIA ROMAGNA",,"APR",5,2022-08-03 10:07:20.0,2022-08-03 10:07:20.0
1,2022,"CERTIFICATO",,268883,"EMILIA ROMAGNA",,"APR",2,2022-08-03 10:07:20.0,2022-08-03 10:07:20.0
10,2021,"CERTIFICATO",,270322,"EMILIA ROMAGNA",,"APR",1,2022-08-03 10:07:20.0,2022-08-03 10:07:20.0
3,2022,"CERTIFICATO",,266446,"EMILIA ROMAGNA",,"APR",1,2022-08-03 10:07:20.0,2022-08-03 10:07:20.0
4,2022,"CERTIFICATO",,265473,"EMILIA ROMAGNA",,"APR",3,2022-08-03 10:07:20.0,2022-08-03 10:07:20.0
5,2021,"CERTIFICATO",,266044,"EMILIA ROMAGNA",,"APR",4,2022-08-03 10:07:20.0,2022-08-03 10:07:20.0
5,2022,"CERTIFICATO",,267902,"EMILIA ROMAGNA",,"APR",4,2022-08-03 10:07:20.0,2022-08-03 10:07:20.0
10,2021,"CERTIFICATO",,267985,"EMILIA ROMAGNA",,"APR",4,2022-08-03 10:07:20.0,2022-08-03 10:07:20.0
12,2021,"CERTIFICATO",,270562,"EMILIA ROMAGNA",,"APR",1,2022-08-03 10:07:20.0,2022-08-03 10:07:20.0
3,2022,"CERTIFICATO",,270562,"EMILIA ROMAGNA",,"APR",1,2022-08-03 10:07:20.0,2022-08-03 10:07:20.0
5,2022,"CERTIFICATO",,270562,"EMILIA ROMAGNA",,"APR",2,2022-08-03 10:07:20.0,2022-08-03 10:07:20.0
2,2022,"CERTIFICATO",,270565,"EMILIA ROMAGNA",,"APR",2,2022-08-03 10:07:20.0,2022-08-03 10:07:20.0
1,2022,"CERTIFICATO",,270927,"EMILIA ROMAGNA",,"APR",1,2022-08-03 10:07:20.0,2022-08-03 10:07:20.0
9,2021,"CAMBIO RESIDENZA",,266446,"EMILIA ROMAGNA",,"APR",32,2022-08-03 10:07:20.0,2022-08-03 10:07:20.0
11,2021,"CAMBIO RESIDENZA",,265473,"EMILIA ROMAGNA",,"APR",196,2022-08-03 10:07:20.0,2022-08-03 10:07:20.0
10,2021,"CAMBIO RESIDENZA",,270242,"EMILIA ROMAGNA",,"APR",2,2022-08-03 10:07:20.0,2022-08-03 10:07:20.0
11,2021,"CAMBIO RESIDENZA",,246633,"EMILIA ROMAGNA",,"APR",4,2022-08-03 10:07:20.0,2022-08-03 10:07:20.0
10,2021,"CAMBIO RESIDENZA",,267107,"EMILIA ROMAGNA",,"APR",1,2022-08-03 10:07:20.0,2022-08-03 10:07:20.0
11,2021,"CAMBIO RESIDENZA",,265097,"EMILIA ROMAGNA",,"APR",11,2022-08-03 10:07:20.0,2022-08-03 10:07:20.0
11,2021,"CAMBIO RESIDENZA",,248564,"EMILIA ROMAGNA",,"APR",1,2022-08-03 10:07:20.0,2022-08-03 10:07:20.0
11,2021,"CAMBIO RESIDENZA",,247543,"EMILIA ROMAGNA","SVIZZERA","AIRE",1,2022-08-03 10:07:20.0,2022-08-03 10:07:20.0
12,2021,"CAMBIO RESIDENZA",,270723,"EMILIA ROMAGNA",,"APR",1,2022-08-03 10:07:20.0,2022-08-03 10:07:20.0
11,2021,"CAMBIO RESIDENZA",,267985,"EMILIA ROMAGNA",,"APR",3,2022-08-03 10:07:20.0,2022-08-03 10:07:20.0
11,2021,"CAMBIO RESIDENZA",,268082,"EMILIA ROMAGNA",,"APR",1,2022-08-03 10:07:20.0,2022-08-03 10:07:20.0
11,2021,"CAMBIO RESIDENZA",,270362,"EMILIA ROMAGNA",,"APR",1,2022-08-03 10:07:20.0,2022-08-03 10:07:20.0
11,2021,"CAMBIO RESIDENZA",,268582,"EMILIA ROMAGNA",,"APR",2,2022-08-03 10:07:20.0,2022-08-03 10:07:20.0
12,2021,"CAMBIO RESIDENZA",,270565,"EMILIA ROMAGNA",,"APR",17,2022-08-03 10:07:20.0,2022-08-03 10:07:20.0
1,2022,"CAMBIO RESIDENZA",,266446,"EMILIA ROMAGNA",,"APR",1,2022-08-03 10:07:20.0,2022-08-03 10:07:20.0
1,2022,"CAMBIO RESIDENZA",,262702,"EMILIA ROMAGNA",,"APR",9,2022-08-03 10:07:20.0,2022-08-03 10:07:20.0
